ESTRANA	PORCISLO	JMENO	PRIJMENI	TITULPRED	TITULZA	VEK	STATOBCAN	POVOLANI	BYDLISTEN	BYDLISTEK	PSTRANA	NSTRANA	PLATNOST	POCHLASU	POCPROC	MANDAT	PORADIMAND	PORADINAHR	POHLAVI	ROK	VSTRANA
9	15	Pavla	Švepeš Šlahúnková		B.A	31	CZ	socioložka, pozorovatelka mez. ženské sk. pro mír	Trhové Sviny	545171	47	47	A	629	.38	N	0	15	F	2019	47
9	16	Tereza	Čechová Humpolcová	Mgr. Ing.	Ph.D.	32	CZ	vedoucí analytického odd., asistentka poslance	Tišice	535222	47	47	A	557	.33	N	0	16	F	2019	47
9	17	Jaromír	Kohlíček	Ing.	CSc.	66	CZ	poslanec EP, člen Svazu boj. za svobodu	Teplice	567442	47	47	A	5778	3.5	N	0	17	M	2019	47
9	18	Zdeněk	Ondráček	JUDr. PhDr.	Ph.D.	49	CZ	poslanec Parlamentu České republiky	Trutnov	579025	47	47	A	10894	6.61	N	0	1	M	2019	47
9	19	Jiří	Hudeček	prof. RNDr.	CSc.	65	CZ	profesor Univerzity Karlovy, biochemik	Praha	1	74	47	A	649	.39	N	0	18	M	2019	47
9	20	Eva	Badinková	Ing. Bc.		52	CZ	občanská zaměstnankyně Policie ČR	Bystřice pod Hostýnem	588393	47	47	A	1407	.85	N	0	19	F	2019	47
9	21	Ludvík	Šulda		BBA	39	CZ	předseda Kontrolního výboru Zast. Olom. kraje	Seloutky	506770	47	47	A	543	.32	N	0	20	M	2019	47
9	22	Josef	Jordán			46	CZ	servisní technik	Brtnice	586943	47	47	A	488	.29	N	0	21	M	2019	47
9	23	Petr	Kubeš	Ing. Bc.		30	CZ	vedoucí logistik	Žatec	566985	47	47	A	467	.28	N	0	22	M	2019	47
9	24	Petr	Havránek	Ing.		41	CZ	manažer	Studénka	599921	47	47	A	555	.33	N	0	23	M	2019	47
9	25	Květa	Matušovská	Ing.		34	CZ	poslankyně Parlamentu ČR, dopravní inženýrka	Javorník	529851	47	47	A	1031	.62	N	0	24	F	2019	47
9	26	Jiří	Grünbauer	Ing.		63	CZ	ředitel zdravotnického zařízení	Příbram	539911	93	47	A	532	.32	N	0	25	M	2019	47
9	27	René	Číp	Ing.		44	CZ	ekonom	Ostrava	4	47	47	A	987	.59	N	0	26	M	2019	47
9	28	Jan	Klán	Mgr.		36	CZ	sociolog a analytik	Kutná Hora	533955	47	47	A	755	.45	N	0	27	M	2019	47
10	1	Tomáš	Vandas	Mgr.		50	CZ	předseda DSSS a podnikatel	Ústí nad Labem	5	156	156	A	702	16.08	N	0	0	M	2019	600
10	2	Oto	Zaremba			62	CZ	olympijský vítěz a sportovní konzultant	Havířov	555088	156	156	A	346	7.93	N	0	0	M	2019	600
10	3	Jiří	Štěpánek	Mgr.		47	CZ	výkonný místopředseda DSSS	Plzeň	2	156	156	A	129	2.95	N	0	0	M	2019	600
10	4	Alena	Poláčková			58	CZ	podnikatelka	Týnec nad Sázavou	530841	156	156	A	56	1.28	N	0	0	F	2019	600
10	5	Roman	Pospíšil			52	CZ	zastupitel města	Větřní	545830	156	156	A	73	1.67	N	0	0	M	2019	600
10	6	Jindřich	Svoboda			34	CZ	radní města	Duchcov	567515	156	156	A	58	1.32	N	0	0	M	2019	600
10	7	Jiřina Niké	Hájek		DiS.	38	CZ	státní zaměstnanec	Praha	1	156	156	A	37	.84	N	0	0	F	2019	600
10	8	Jiří	Poledno			72	CZ	chemik	Ostrava	4	156	156	A	31	.71	N	0	0	M	2019	600
10	9	Libor	Sojka			63	CZ	podnikatel	Davle	539163	156	156	A	8	.18	N	0	0	M	2019	600
10	10	Tomáš	Kozák			38	CZ	stavební podnikatel	Nové Hamry	506494	156	156	A	42	.96	N	0	0	M	2019	600
10	11	Martina	Blašková	Bc.		50	CZ	asistentka jednatele společnosti	Cheb	554481	156	156	A	38	.87	N	0	0	F	2019	600
10	12	Ladislav	Malý	Mgr.		73	CZ	katolický aktivista	Praha	1	99	761	A	26	.59	N	0	0	M	2019	600
10	13	Vladimír	Jirásek			58	CZ	řidič	Lázně Bohdaneč	574767	156	156	A	30	.68	N	0	0	M	2019	600
10	14	Petr	Borna			51	CZ	podnikatel	Ostrava	4	156	156	A	36	.82	N	0	0	M	2019	600
10	15	Jan	Hřivna			29	CZ	výpravčí SŽDC	Týnec nad Sázavou	530841	156	156	A	37	.84	N	0	0	M	2019	600
10	16	Vilém	Fronček			56	CZ	podnikatel	Ostrava	4	156	156	A	25	.57	N	0	0	M	2019	600
10	17	Erik	Lamprecht			31	CZ	marketingový a obchodní manažer	Brno	3	156	156	A	39	.89	N	0	0	M	2019	600
10	18	Martin	Aubrecht		DiS.	34	CZ	předseda Dělnické mládeže	Mělník	534676	156	156	A	53	1.21	N	0	0	M	2019	600
10	19	Nela	Veselá			21	CZ	překladatelka	Praha	1	156	156	A	67	1.53	N	0	0	F	2019	600
10	20	Karel	Křivánek			54	CZ	dělník	Praha	1	156	156	A	28	.64	N	0	0	M	2019	600
10	21	Štěpán	Kaluža			63	CZ	zaměstnanec VLS	Větřní	545830	156	156	A	19	.43	N	0	0	M	2019	600
10	22	Tomáš	Vejvoda			43	CZ	řidič MKD	Nejdek	555380	156	156	A	34	.77	N	0	0	M	2019	600
10	23	Petr	Štyndl			34	CZ	zastupitel obce	Vír	597074	156	156	A	15	.34	N	0	0	M	2019	600
10	24	Jakub	Vršovský	Bc.		30	CZ	řidič	Duchcov	567515	156	156	A	36	.82	N	0	0	M	2019	600
10	25	Jaroslav	Dupák			63	CZ	numismatik	Příbram	539911	156	156	A	15	.34	N	0	0	M	2019	600
10	26	Eva	Novotná			40	CZ	dělnice	Větřní	545830	156	156	A	76	1.74	N	0	0	F	2019	600
10	27	Martin	Vrtiška			48	CZ	fotbalový trenér	Ústí nad Labem	5	1021	156	A	43	.98	N	0	0	M	2019	600
10	28	Jiří	Holoubek			49	CZ	podnikatel	Praha	1	156	156	A	13	.29	N	0	0	M	2019	600
11	1	Miroslav	Sládek	PhDr.		68	CZ	bojovník proti bezpráví a totalitě	Brno	3	1125	1125	A	1294	30.2	N	0	0	M	2019	1125
11	2	Zdeněk	Krampera			67	CZ	poslanec PS PČR v letech 1992-1998, antikvář	Praha	1	1125	1125	A	147	3.43	N	0	0	M	2019	1125
11	3	Tomáš	Franěk			32	CZ	podnikatel	Týnec nad Sázavou	530841	1125	1125	A	65	1.51	N	0	0	M	2019	1125
11	4	Kamil	Sedláček			48	CZ	operátor dopravy	Bohumín	599051	1125	1125	A	19	.44	N	0	0	M	2019	1125
11	5	Věra	Vítovcová			46	CZ	operátor elektrovýroby	Plzeň	2	1125	1125	A	38	.88	N	0	0	F	2019	1125
11	6	Karel	Fleischer			55	CZ	poradce a obhájce spotřebitelů	Brno	3	1125	1125	A	104	2.42	N	0	0	M	2019	1125
11	7	Miroslav	Pindeš	JUDr.	Ph.D.	58	CZ	advokát, člen Advokátní komory ČR, fotb. rozhodčí	Bučovice	592943	1125	1125	A	91	2.12	N	0	0	M	2019	1125
11	8	Jiří	Dubský			48	CZ	elektrotechnik	Praha	1	1125	1125	A	26	.6	N	0	0	M	2019	1125
11	9	Michal	Oliva			45	CZ	živnostník	Kladno	532053	1125	1125	A	23	.53	N	0	0	M	2019	1125
11	10	Martin	Prát			33	CZ	mechanik	Opočno	542555	1125	1125	A	32	.74	N	0	0	M	2019	1125
11	11	Jaroslav	Kopecký			62	CZ	podnikatel	Frýdlant	564028	1125	1125	A	18	.42	N	0	0	M	2019	1125
11	12	Pavel	Novák	PhDr.		64	CZ	OSVČ	Jindřichův Hradec	545881	1125	1125	A	22	.51	N	0	0	M	2019	1125
11	13	Radek	Falta			45	CZ	elektromechanik	Havlovice	579220	1125	1125	A	11	.25	N	0	0	M	2019	1125
11	14	Roman	Pata			54	CZ	IT specialista	Praha	1	1125	1125	A	7	.16	N	0	0	M	2019	1125
11	15	Aleš	Neumann			34	CZ	dělník	Nížkovice	593435	1125	1125	A	18	.42	N	0	0	M	2019	1125
11	16	Sandra	Oláhová			27	CZ	manažer skladového hospodářství	Rakovník	541656	1125	1125	A	29	.67	N	0	0	F	2019	1125
11	17	Kateřina	Koprnická			43	CZ	asistentka	Praha	1	1125	1125	A	13	.3	N	0	0	Ženské pohlaví.	2019	1125
11	18	Jiří	Kočí			40	CZ	muzejník	Mladá Boleslav	535419	1125	1125	A	19	.44	N	0	0	M	2019	1125
11	19	Roman	Kryštof			47	CZ	řidič	Sedliště	540692	1125	1125	A	13	.3	N	0	0	M	2019	1125
11	20	Jan	Sýkora			21	CZ	student	Benešov	529303	1125	1125	A	23	.53	N	0	0	M	2019	1125
11	21	Jana	Nováková			40	CZ	reklamní agent	Hradec Králové	569810	1125	1125	A	17	.39	N	0	0	F	2019	1125
11	22	Viktor	Jablonský			50	CZ	řidič	Přerov	511382	1125	1125	A	15	.35	N	0	0	M	2019	1125
11	23	Jiří	Beneš			33	CZ	IT specialista	Nová Ves	535117	1125	1125	A	13	.3	N	0	0	M	2019	1125
11	24	Jaroslav	Berka			42	CZ	technik	Blatná	550850	1125	1125	A	14	.32	N	0	0	M	2019	1125
11	25	Vladimír	Jansa			42	CZ	sochař a podnikatel	Sázava	534382	1125	1125	A	5	.11	N	0	0	M	2019	1125
11	26	Roman	Dlouhý			61	CZ	bezpečnostní technik	Praha	1	1125	1125	A	5	.11	N	0	0	M	2019	1125
11	27	Josef	Karásek			51	CZ	specialista na skladovou logistiku	Praha	1	1125	1125	A	3	.07	N	0	0	M	2019	1125
11	28	David	Janďourek			28	CZ	technik	Praha	1	1125	1125	A	21	.49	N	0	0	M	2019	1125
12	1	Adam Benjamin	Bartoš			39	CZ	předseda strany	Kadaň	563102	79	79	A	1320	7.05	N	0	0	M	2019	1438
12	2	Petr	Hannig	Mgr.		73	CZ	předseda strany, bývalý prezidentský kandidát	Praha	1	137	137	A	1898	10.14	N	0	0	M	2019	1438
12	3	Pavel	Opl			47	CZ	policejní rada v.v.	Praha	1	99	79	A	953	5.09	N	0	0	M	2019	1438
12	4	Jiří	Somberg	MUDr.		58	CZ	vedoucí lékař nestátního zdravotního zařízení	Kosmonosy	570826	99	137	A	298	1.59	N	0	0	M	2019	1438
12	5	Eugen Sigismund	Freimann	PhDr. ThDr. Mgr.	Ph.D., M.A.	58	CZ	vysokoškolský pedagog, pravoslavný duchovní	Teplice	567442	99	137	A	341	1.82	N	0	0	M	2019	1438
12	6	Karin	Szczyrbová	Ing.		38	CZ	ekonomka, překladatelka, tlumočnice	Karviná	598917	79	79	A	292	1.56	N	0	0	F	2019	1438
12	7	Miloslav	Hudec			52	CZ	instruktor střelby	Nymburk	537004	99	137	A	294	1.57	N	0	0	M	2019	1438
12	8	Vladimír	Kotek	MUDr.	Ph.D., MBA	58	CZ	primář urologie a klinické onkologie	Brno	3	79	79	A	699	3.73	N	0	0	M	2019	1438
12	9	Petr	Fišer			59	CZ	vedoucí kulturního zařízení města Krupky	Krupka	567639	137	137	A	68	.36	N	0	0	M	2019	1438
12	10	Jan	Sedláček	Bc.		24	CZ	studující oboru přírodovědy JU, živnostník	Rokycany	559717	79	79	A	148	.79	N	0	0	M	2019	1438
12	11	Radek	Dokoupil	Ing.		49	CZ	technický ředitel	Lanškroun	580511	99	137	A	149	.79	N	0	0	M	2019	1438
12	12	Ivan	Cícha	Ing.		57	CZ	stavbyvedoucí	Tábor	552046	79	79	A	112	.59	N	0	0	M	2019	1438
12	13	Zdeněk	Močydlan			49	CZ	živnostník	Ostrava	4	137	137	A	75	.4	N	0	0	M	2019	1438
12	14	Vladimír	Štádler	Ing.		61	CZ	učitel námořní školy v Bratislavě, lodní special.	Praha	1	99	79	A	89	.47	N	0	0	M	2019	1438
12	15	Václav	Makalouš	Mgr.		41	CZ	administrativní pracovník v rodinné firmě	Lhota pod Libčany	570231	99	137	A	92	.49	N	0	0	M	2019	1438
12	16	Zdeněk	Cekota	Bc.		65	CZ	OSVČ	Zlín	585068	99	79	A	81	.43	N	0	0	M	2019	1438
12	17	Vladimír	Franta	PhDr.	Ph.D.	42	CZ	filolog, novinář	Černošice	539139	99	137	A	119	.63	N	0	0	M	2019	1438
12	18	Alexandr	Gegalčij	Ing.		70	CZ	podnikatel, člen Svět. kong. Podkarp. Rusínů	Praha	1	99	79	A	33	.17	N	0	0	M	2019	1438
12	19	Jindřich	Kočí			45	CZ	manažer realizace energetických staveb	České Budějovice	544256	99	137	A	89	.47	N	0	0	M	2019	1438
12	20	Josef	Hausmann	RNDr.	CSc.	65	CZ	nezávislý publicista	Vysoké nad Jizerou	577693	99	79	A	170	.9	N	0	0	M	2019	1438
12	21	Vladimír	Stejskal	Ing.		58	CZ	systémový specialista, informatik	Zábřeh	541354	137	137	A	54	.28	N	0	0	M	2019	1438
12	22	Jan	Kozák	Mgr.		68	CZ	nakladatel, překladatel ze sanskrtu	Praha	1	99	79	A	79	.42	N	0	0	M	2019	1438
12	23	Petr	Seidel	Ing.		54	CZ	projektant, konstruktér, stav. inženýr	Hradec Králové	569810	99	137	A	85	.45	N	0	0	M	2019	1438
12	24	Petr	Schiller			45	CZ	logistik	Plzeň	2	79	79	A	71	.37	N	0	0	M	2019	1438
12	25	Radek	Žalud		DiS.	33	CZ	pěvec, řádný člen republikové rady SONS ČR	Lipí	544761	99	137	A	207	1.1	N	0	0	M	2019	1438
12	26	Luděk	Petráň	Mgr.		51	CZ	učitel ZŠ	Ostrov	599395	99	137	A	88	.47	N	0	0	M	2019	1438
12	27	Robert	Peovský			31	CZ	strojírenský dělník	Česká Skalice	573990	79	79	A	155	.82	N	0	0	M	2019	1438
12	28	Silvia	Weiszová			51	CZ	OSVČ, místopředsedkyně strany	Praha	1	137	137	A	124	.66	N	0	0	F	2019	1438
13	1	Petr	Cibulka			68	CZ	pětinásobný politický vězeň, vydavatel seznamů StB	Praha	1	98	98	A	1122	23.61	N	0	0	M	2019	98
13	2	Jan	Bečka			41	CZ	koordinátor	Ohrazenice	540960	99	98	A	172	3.61	N	0	0	M	2019	98
13	4	Milan	Mikeš	Mgr. Bc.		48	CZ	počítačový specialista	Římov	545007	99	98	A	113	2.37	N	0	0	M	2019	98
13	5	Milan	Kočík			63	CZ	volný novinář, léčitel a Český ombudsman	Žďár nad Sázavou	595209	99	98	A	129	2.71	N	0	0	M	2019	98
13	6	Miroslav	Václavek			53	CZ	manažer, spisovatel, básník, politický analytik	Šumperk	523704	99	98	A	67	1.4	N	0	0	M	2019	98
13	7	Lubomír	Tichý	Ing.		71	CZ	angažovaný občan	Jaroměřice	578151	99	98	A	24	.5	N	0	0	M	2019	98
13	9	Miroslav	Durdil			70	CZ	volný novinář	Praha	1	99	98	A	20	.42	N	0	0	M	2019	98
13	10	František	Kazilovský			62	CZ	údržbář	Lázně Bohdaneč	574767	99	98	A	48	1.01	N	0	0	M	2019	98
13	11	Bronislava	Zigová			59	CZ	asistentka Českého ombudsmana	Nové Město na Moravě	596230	99	98	A	97	2.04	N	0	0	F	2019	98
13	12	Antonín	Grund			62	CZ	živnostník	Rokytnice v Orlických horách	576701	99	98	A	30	.63	N	0	0	M	2019	98
13	13	František	Heršálek			66	CZ	angažovaný občan	Střevač	573540	99	98	A	25	.52	N	0	0	M	2019	98
13	14	Milan	Jirůšek			52	CZ	dělník	Hošťálková	542750	99	98	A	56	1.17	N	0	0	M	2019	98
13	15	Jan	Šafář			71	CZ	angažovaný občan	Prštice	583707	99	98	A	15	.31	N	0	0	M	2019	98
13	16	Jiří	Budník			59	CZ	angažovaný občan	Bohumín	599051	99	98	A	22	.46	N	0	0	M	2019	98
14	1	Josef	Zahradník			33	CZ	dopravní specialista kolejových vozidel	Výškov	566951	1209	1209	A	102	4.59	N	0	0	M	2019	1209
14	2	Sabina	Sejkorová			21	CZ	VŠ student oboru mezinárodní vztahy, MUP Praha	Kvasiny	576425	99	1209	A	132	5.94	N	0	0	F	2019	1209
14	3	Jan	Vondrouš			41	CZ	podnikatel, lektor cizích jazyků	Bohušovice nad Ohří	564591	1209	1209	A	56	2.52	N	0	0	M	2019	1209
14	4	Richard	Mihula			47	CZ	administrativní prac. v obl. správy nemovitostí	Brno	3	1209	1209	A	18	.81	N	0	0	M	2019	1209
14	5	Petr	Žampach			22	CZ	VŠ student oboru Mezinárodní vztahy MUP Praha	Žumberk	572641	1209	1209	A	78	3.51	N	0	0	M	2019	1209
14	6	Alexander	Klimeš	JUDr.		77	CZ	advokát, přísedící u obvodního soudu	Příbram	539911	99	1209	A	26	1.17	N	0	0	M	2019	1209
14	7	Miroslav	Vašek			48	CZ	zdravotník psychiatrické nemocnice Havl. Brod	Chotěboř	568759	99	1209	A	15	.67	N	0	0	M	2019	1209
14	8	Tereza	Šmajsová			21	CZ	VŠ student oboru humanitních studií, UK Praha	Jesenice	539325	99	1209	A	55	2.47	N	0	0	F	2019	1209
14	9	Ivan	Fabián	Bc.	DiS.	61	CZ	učitel prak. výchovy v ob. elektrotechnika, dudák	České Budějovice	544256	99	1209	A	16	.72	N	0	0	M	2019	1209
14	10	Jan	Prokeš			29	CZ	soukromý podnikatel, komunální politik	Žumberk	572641	99	1209	A	17	.76	N	0	0	M	2019	1209
14	11	Jiří	Voslář			46	CZ	technický pracovník v ostraze budov a osob	Praha	1	99	1209	A	6	.27	N	0	0	M	2019	1209
14	12	Pavel	Křivka	Ing.		58	CZ	botanický zahradník, překladatel a nakladatel	Pardubice	6	99	1209	A	25	1.12	N	0	0	M	2019	1209
14	14	Tomáš	Foral	Ing.		53	CZ	podnikatel v oblasti zahradnictví a sadařství	Brno	3	99	1209	A	44	1.98	N	0	0	M	2019	1209
14	15	Petr	Gotthard	Ing.		41	CZ	IT technik a systémový specialista	Brno	3	99	1209	A	27	1.21	N	0	0	M	2019	1209
14	16	Vladislav	Auda			47	CZ	soukr. podnik. v oblasti mediál. služby a propag.	Slavkov u Brna	593583	99	1209	A	5	.22	N	0	0	M	2019	1209
14	17	Lukáš	Soukup			30	CZ	kuchař	Miroslav	594458	99	1209	A	14	.63	N	0	0	M	2019	1209
14	18	Matěj	Štrobl			23	CZ	svářeč, autoklempíř	Terezín	565717	99	1209	A	22	.99	N	0	0	M	2019	1209
14	19	Jaroslav	Ociepka			27	CZ	invalidní důchodce, poštovní doručovatel	Lovečkovice	565211	99	1209	A	17	.76	N	0	0	M	2019	1209
15	1	Radek	Kňava			38	CZ	personalista v automobilce	Pardubice	6	1222	1222	A	150	5.43	N	0	0	M	2019	1222
15	2	Hana	Filipová			49	CZ	dámská krejčí	Sezemice	599573	1222	1222	A	99	3.58	N	0	0	F	2019	1222
15	3	Vojtěch	Antoš			29	CZ	inženýr vývoje a výzkumu	Praha	1	99	1222	A	109	3.94	N	0	0	M	2019	1222
15	4	Nikola	Nestoroská			23	CZ	studentka UJEP	Ústí nad Labem	5	1222	1222	A	58	2.1	N	0	0	F	2019	1222
15	5	Martin	Kvapil			46	CZ	vedoucí úklidové firmy	Sezemice	575640	1222	1222	A	32	1.15	N	0	0	M	2019	1222
15	6	Iva	Konvalinová			30	CZ	kadeřnice	Praha	1	1222	1222	A	38	1.37	N	0	0	F	2019	1222
15	7	Monika	Vlasáková			28	CZ	číšnice	Sezemice	599573	1222	1222	A	42	1.52	N	0	0	F	2019	1222
15	8	Eliška	Wojnarovska			29	CZ	cukrářka	Sezemice	599573	1222	1222	A	62	2.24	N	0	0	F	2019	1222
15	9	Tomáš	Vlasák			25	CZ	poštovní doručovatel	Holice	574988	1222	1222	A	45	1.63	N	0	0	M	2019	1222
15	11	Lukáš	Doubek			35	CZ	specialista kvality v automobilce	Starý Kolín	533700	1222	1222	A	55	1.99	N	0	0	M	2019	1222
15	12	Vladimír	Vepřek			37	CZ	policista	Pardubice	6	99	1222	A	109	3.94	N	0	0	M	2019	1222
16	1	Ivan	Holoubek	prof. RNDr.	CSc.	68	CZ	profesor chemie životního prostředí PřF MU	Brno	3	1200	1200	A	1136	5.82	N	0	0	M	2019	1200
16	2	Viktor	Kanický	prof. RNDr.	DrSc.	65	CZ	profesor Ústavu chemie PřF MU	Brno	3	99	1200	A	542	2.78	N	0	0	M	2019	1200
16	3	Václav	Dombek	doc. RNDr.	CSc.	58	CZ	docent na VŠB - TUO	Šenov	598798	99	1200	A	336	1.72	N	0	0	M	2019	1200
16	4	Blahoslav	Maršálek	prof. Ing.	CSc.	54	CZ	vedoucí oddělení v Botanickém ústavu AV ČR	Brno	3	99	1200	A	475	2.43	N	0	0	M	2019	1200
16	5	Jana	Hajšlová	prof. Ing.	CSc.	66	CZ	vedoucí Laboratoře bezpečnosti potravin VŠCHT	Praha	1	99	1200	A	1235	6.33	N	0	0	F	2019	1200
16	6	Vladimír	Kočí	doc. Ing.	Ph.D.	46	CZ	děkan Fakulty technologie ochrany prostředí VŠCHT	Praha	1	99	1200	A	780	4	N	0	0	M	2019	1200
16	7	Radim	Vácha	doc. Ing.	Ph.D.	52	CZ	ředitel Výzkumného ústavu meliorací a ochrany půdy	Praha	1	99	1200	A	461	2.36	N	0	0	M	2019	1200
16	8	Zbyněk	Prokop	prof. RNDr.	Ph.D.	45	CZ	profesor RECETOX MU v Brně	Brno	3	99	1200	A	452	2.31	N	0	0	M	2019	1200
16	9	Karel	Ventura	prof. Ing.	CSc.	67	CZ	vedoucí Katedry analytické chemie FChT VŠCHT	Pardubice	6	99	1200	A	265	1.35	N	0	0	M	2019	1200
16	10	Petr	Babula	prof. PharmDr.	Ph.D.	40	CZ	přednosta Fyziologického ústavu LF MU	Brno	3	53	1200	A	319	1.63	N	0	0	M	2019	1200
16	11	Jiřina	Macháčková	RNDr.	Ph.D.	47	CZ	výzkumná pracovnice v soukromé společnosti	Liberec	7	99	1200	A	175	.89	N	0	0	F	2019	1200
16	12	Jiří	Špaček	prof. MUDr.	Ph.D., IFEPAG	61	CZ	přednosta Porodnické a gynekologické kliniky	Hradec Králové	569810	99	1200	A	428	2.19	N	0	0	M	2019	1200
16	13	Marek	Koutný	prof. Mgr.	Ph.D.	46	CZ	vedoucí Ústavu inženýrství ochrany ŽP	Zlín	585068	99	1200	A	460	2.35	N	0	0	M	2019	1200
16	14	Jan	Tříska	prof. Ing.	CSc.	74	CZ	výzkumný prac. Ústavu výzkumu globální změny AV ČR	České Budějovice	544256	99	1200	A	146	.74	N	0	0	M	2019	1200
16	15	Pavel	Janoš	prof. Ing.	CSc.	62	CZ	profesor Fakulty životního prostředí UJEP	Ústí nad Labem	5	99	1200	A	170	.87	N	0	0	M	2019	1200
16	16	Lenka	Schreiberová	Ing.		32	CZ	výzkumník ve Výzkumném ústavu bezpečnosti práce	Ostrava	4	99	1200	A	237	1.21	N	0	0	F	2019	1200
16	17	Robert	Skeřil	Mgr.	Ph.D.	40	CZ	datový analytik v soukromé společnosti	Brno	3	99	1200	A	84	.43	N	0	0	M	2019	1200
16	18	Michael	Tupý	Ing.	Ph.D.	39	CZ	koordinátor dotačních projektů pro vědu a výzkum	Zlín	585068	99	1200	A	115	.58	N	0	0	M	2019	1200
16	19	Jiří	Bílek	Mgr.	Ph.D.	51	CZ	analytik a projektový manažer na VŠB - TUO	Ostrava	4	99	1200	A	111	.56	N	0	0	M	2019	1200
16	20	Ivan	Novotný	doc. RNDr.	CSc.	76	CZ	analytický chemik a překladatel	Praha	1	99	1200	A	56	.28	N	0	0	M	2019	1200
17	1	Jiří	Vítek			45	CZ	místostarosta MČ Praha 8, předseda Patriotů ČR	Praha	1	1004	1004	A	193	14.97	N	0	0	M	2019	1439
17	2	Dagmar	Krylová			63	CZ	zaklad. a předs. Klubu labužnických pohodářů z.s.	Týn nad Vltavou	545201	99	2	A	73	5.66	N	0	0	F	2019	1439
17	3	Vladimír	Rybák			58	CZ	podnikatel	Vlastec	598844	99	1004	A	15	1.16	N	0	0	M	2019	1439
17	4	František	Holý			47	CZ	místostarosta Jáchymova	Jáchymov	555215	1004	1004	A	25	1.93	N	0	0	M	2019	1439
17	5	Michal	Klusáček	Ing.		39	CZ	letecký inženýr, předseda ČSNS	Praha	1	2	2	A	49	3.8	N	0	0	M	2019	1439
17	6	Petr	Duchek			55	CZ	zastupitel MČ Praha 21	Praha	1	1004	1004	A	12	.93	N	0	0	M	2019	1439
17	7	Karel	Janko	Ing.		75	CZ	zastupitel Podolanky	Podolanka	538621	175	2	A	11	.85	N	0	0	M	2019	1439
